desc,titre,url,ville
"A  musical saw , also called a  singing saw , is a  hand saw  used as a  musical instrument . Capable of continuous  glissando  ( portamento ), the sound creates an ethereal tone, very similar to the  theremin . The musical saw is classified as a plaque friction  idiophone  with direct friction (132.22) under the  Hornbostel-Sachs  system of  musical instrument classification .
",Musical saw,https://en.wikipedia.org/wiki/Musical_saw,2
"The  Winter Music Conference  ( WMC ) is a week-long  electronic music  conference, held every March in  Miami Beach, Florida ,  United States [1]  since 1985. It is also known as the premiere platform for  electronic dance music . The conference brings together professionals such as artists,  DJs ,  record label representatives  (A&R),  producers ,  promoters ,  radio  and the  media  for  seminars  and panel discussions. [1]  Thousands of attendees attend the WMC each year from around the world. [1] 
",Winter Music Conference,https://en.wikipedia.org/wiki/Winter_Music_Conference,2
"The  National Cartoon Museum  was an American museum dedicated to the collection, preservation and exhibition of  cartoons ,  comic strips  and  animation . It was the brainchild of  Mort Walker , creator of  Beetle Bailey .
",National Cartoon Museum,https://en.wikipedia.org/wiki/National_Cartoon_Museum,2
"Musical theatre  is a form of  theatrical  performance that combines songs, spoken  dialogue , acting and dance. The story and emotional content of a musical – humor,  pathos , love, anger – are communicated through the words, music, movement and technical aspects of the entertainment as an integrated whole. Although musical theatre overlaps with other theatrical forms like  opera  and dance, it may be distinguished by the equal importance given to the music as compared with the dialogue, movement and other elements. Since the early 20th century, musical theatre stage works have generally been called, simply,  musicals .
",Musical theatre,https://en.wikipedia.org/wiki/Musical_theatre,2
"The Cartoon Museum  is a  London  museum for British  cartoons ,  caricatures ,  comic strips  and  animation , owned and operated by the Cartoon Art Trust (Registered Charity 327 978). It has a library of over 5,000 books and 4,000 comics relating to the subject. The museum issues catalogues and features a changing display of over 250 exhibits from its collection of over 1,700 original cartoons and prints. The museum states that it is ""dedicated to preserving the best of British cartoons, caricatures, comics and animation, and to establishing a museum with a gallery, archives and innovative exhibitions to make the creativity of cartoon art past and present, accessible to all for the purposes of education, research and enjoyment."" [1] .
",The Cartoon Museum,https://en.wikipedia.org/wiki/The_Cartoon_Museum,2
"The  Billy Ireland Cartoon Library & Museum  is a  research library  of American  cartoons  and comic art affiliated with the  Ohio State University  library system in  Columbus, Ohio . Formerly known as the  Cartoon Research Library  and the  Cartoon Library & Museum , it holds the world's largest and most comprehensive academic research facility documenting and displaying original and printed  comic strips ,  editorial cartoons , and cartoon art. The museum is named after the Ohio cartoonist  Billy Ireland . [1] [2] 
",Billy Ireland Cartoon Library & Museum,https://en.wikipedia.org/wiki/Billy_Ireland_Cartoon_Library_%26_Museum,2
"The  Cartoon Art Museum  ( CAM ) is a California art museum that specializes in the art of  comics  and  cartoons . It is the only museum in the  Western United States  dedicated to the preservation and exhibition of all forms of cartoon art. [1]  The permanent collection features some 7,000 pieces as of 2015, including original  animation   cels ,  comic book  pages and sculptures. [2] 
",Cartoon Art Museum,https://en.wikipedia.org/wiki/Cartoon_Art_Museum,2
"Coordinates :  43°04′35″N   73°46′24″W ﻿ / ﻿ 43.0763°N 73.7734°W ﻿ /  43.0763; -73.7734 
",National Museum of Racing and Hall of Fame,https://en.wikipedia.org/wiki/National_Museum_of_Racing_and_Hall_of_Fame,2
"The  Negro Leagues Baseball Museum  (NLBM) is a privately funded museum dedicated to preserving the history of  Negro league baseball  in America. It was founded in 1990 in  Kansas City, Missouri , in the historic  18th & Vine District , the hub of African-American cultural activity in Kansas City during the first half of the 20th century. The NLBM shares its building with the  American Jazz Museum .
",Negro Leagues Baseball Museum,https://en.wikipedia.org/wiki/Negro_Leagues_Baseball_Museum,2
"Ellis Island , in  Upper New York Bay , was the gateway for over 12 million  immigrants to the U.S.  as the United States' busiest  immigrant  inspection station for over 60 years [8]  from 1892 until 1954. Ellis Island was opened January 1,  1892 .  The island was greatly expanded with  land reclamation  between 1892 and 1934. Before that, the much smaller original island was the site of Fort Gibson and later a  naval magazine . The island was made part of the  Statue of Liberty National Monument  in 1965 and has hosted a museum of immigration since 1990.
",Ellis Island,https://en.wikipedia.org/wiki/Ellis_Island_Immigration_Museum,2
"The  Museum of Yachting  in  Newport, Rhode Island 's  Fort Adams  opened in 1979. In 2007, it converged with the  International Yacht Restoration School  and the two sometimes present joint programming about the region's sailing history.
",Museum of Yachting,https://en.wikipedia.org/wiki/Museum_of_Yachting,2
"Coordinates :  39°31′16.75″N   76°38′41.4″W ﻿ / ﻿ 39.5213194°N 76.644833°W ﻿ /  39.5213194; -76.644833 
",Lacrosse National Hall of Fame and Museum,https://en.wikipedia.org/wiki/Lacrosse_Museum_and_National_Hall_of_Fame,2
"The  International  Bowling  Museum  is located inside the International Bowling Campus in  Arlington, Texas . It reopened there on January 26, 2010, after having been located in St. Louis, Missouri, until November 2008. The design and fabrication of the new facility was awarded to Museum Arts Inc., a Dallas company.  
",International Bowling Museum,https://en.wikipedia.org/wiki/International_Bowling_Museum_and_Hall_of_Fame,2
"Coordinates :  41°39′49.4″N   71°16′22.6″W ﻿ / ﻿ 41.663722°N 71.272944°W ﻿ /  41.663722; -71.272944 
",Herreshoff Marine Museum,https://en.wikipedia.org/wiki/Herreshoff_Marine_Museum,2
"A  maritime museum  (sometimes  nautical museum ) is a  museum  specializing in the display of objects relating to  ships  and travel on large bodies of water. A subcategory of maritime museums are  naval museums , which focus on  navies  and the military use of the sea.
",Maritime museum,https://en.wikipedia.org/wiki/Maritime_Museum,2
"The  Museum of Motherhood , also known as M.O.M, was conceived in 2003 and first opened to the public on Main St. in Dobbs Ferry, NY with a small exhibition gallery. The focus of the museum is to explore and understand American mothers, fathers, and families. M.O.M. was founded under the non-profit Motherhood Foundation Inc. 501c3, and has participated in events throughout New York state, including a village-wide display called ""The Moms of Rock"" in  Seneca Falls , home of the  Suffragette Movement  (2010), as well as family activities each year at the  Museum Mile Festival  in New York City.
",Museum of Motherhood,https://en.wikipedia.org/wiki/Museum_of_Motherhood,2
"The  Museum of Biblical Art  (MOBIA) was a Museum in  New York ; it closed in 2015.  
",Museum of Biblical Art (New York City),https://en.wikipedia.org/wiki/Museum_of_Biblical_Art_(New_York_City),2
"The  Morgan Library & Museum  – formerly the  Pierpont Morgan Library  – is a museum and research library located at 225  Madison Avenue  at  East 36th Street  in the  Murray Hill  neighborhood of  Manhattan ,  New York City . It was founded to house the private library of  J. P. Morgan  in 1906, which included manuscripts and printed books, some of them in rare bindings, as well as his collection of prints and drawings. The library was designed by  Charles McKim  of the firm of  McKim, Mead and White  and cost $1.2 million. It was made a public institution in 1924 by J. P. Morgan's son  John Pierpont Morgan, Jr. , in accordance with his father's will.
",Morgan Library & Museum,https://en.wikipedia.org/wiki/Morgan_Library_%26_Museum,2
"
 Coordinates :  40°44′48″N   73°59′39″W ﻿ / ﻿ 40.74667°N 73.99417°W ﻿ /  40.74667; -73.99417 
",Fashion Institute of Technology,https://en.wikipedia.org/wiki/The_Museum_at_FIT,2
"Coordinates :  40°43′40″N   73°59′23″W ﻿ / ﻿ 40.727801°N 73.989699°W ﻿ /  40.727801; -73.989699 
",Ukrainian Museum,https://en.wikipedia.org/wiki/Ukrainian_Museum,2
"The Theatre Museum  (TTM) is located at 30 Worth Street in  Manhattan ,  New York City . Its mission is to preserve, protect and perpetuate the legacy of  theatre , including  Broadway theatre . The Theatre  Museum  continues the legacy of The Broadway Theatre Institute begun in 1995 by presenting Awards for Excellence in Theatre History Preservation and Theatre Arts Education. It currently functioning as a museum-at-large and is not open to the public.
",The Theatre Museum,https://en.wikipedia.org/wiki/The_Theatre_Museum,2
"The  Brooklyn Academy of Music  ( BAM ) is a  performing arts  venue in  Brooklyn , New York City, known as a center for progressive and  avant garde  performance. It presented its first performance in 1861 and began operations in its present location in 1908.
",Brooklyn Academy of Music,https://en.wikipedia.org/wiki/Brooklyn_Academy_of_Music,2
"The  Brooklyn Museum Art School   (BMAS) was a non-degree-granting professional school that opened at the  Brooklyn Museum  in  Brooklyn ,  New York  in the summer of 1941. Prior to the creation of the BMAS, classes for amateur artists had been offered by the  Brooklyn Institute of Arts and Sciences  (BIAS), the Museum's parent organization. BIAS offered hands-on art classes dating back to 1841. The Brooklyn Museum Art School provided instruction for amateur artists as well until January 1985 when it was transferred to the  Pratt Institute ’s Continuing Education Division. [1] 
",Brooklyn Museum Art School,https://en.wikipedia.org/wiki/Brooklyn_Museum_Art_School,2
"The  National Museum of American History: Kenneth E. Behring  Center  collects, preserves, and displays the heritage of the  United States  in the areas of social, political, cultural, scientific, and military history. Among the items on display is the original  Star-Spangled Banner . The  museum  is part of the  Smithsonian Institution  and located on the  National Mall  at  14th Street  and  Constitution Avenue  NW in  Washington, D.C. 
",National Museum of American History,https://en.wikipedia.org/wiki/National_Museum_of_American_History,2
"Cooper Hewitt, Smithsonian Design Museum  is a  design   museum  located in the  Upper East Side 's  Museum Mile  in  Manhattan ,  New York City . It is one of nineteen museums that fall under the wing of the  Smithsonian Institution  and is one of three Smithsonian facilities located in New York City, the other two being the  George Gustav Heye Center  in  Bowling Green  and the  Archives of American Art  New York Research Center in the  Flatiron District . It is the only museum in the  United States  devoted to historical and contemporary design. Its collections and exhibitions explore approximately 240 years of design aesthetic and creativity. [2] 
","Cooper Hewitt, Smithsonian Design Museum","https://en.wikipedia.org/wiki/Cooper-Hewitt,_National_Design_Museum",2
"The  Jewish Museum  is an  art museum  and repository of cultural artifacts, housed at 1109  Fifth Avenue , in the former  Felix M. Warburg House , along the Museum Mile in the  Upper East Side  of  Manhattan ,  New York City . The first Jewish museum in the United States, as well as the oldest existing Jewish museum in the world, it contains the largest collection of art and  Jewish culture  excluding  Israeli museums , more than 30,000 objects. [1]  While its collection was established in 1904 at the  Jewish Theological Seminary of America , the museum did not open to the public until 1947 when Felix Warburg's widow sold the property to the Seminary. [2]  It focuses both on artifacts of  Jewish history  and on modern and contemporary art. The museum's collection exhibition,  Scenes from the Collection , is supplemented by multiple temporary exhibitions each year. [3] 
",Jewish Museum (Manhattan),https://en.wikipedia.org/wiki/Jewish_Museum_(New_York),2
"The Skyscraper Museum  is an architecture museum located in  Battery Park City ,  Manhattan ,  New York City  and founded in 1996. [1]  As the name suggests, the museum focuses on high-rise buildings as ""products of technology, objects of design, sites of construction, investments in real estate, and places of work and residence."" The Skyscraper Museum also celebrates the architectural heritage of New York and the forces and people who created New York's skyline. [2]  Before moving to the current and permanent location in Battery Park City in 2004, the museum was a nomadic institution, holding pop-up exhibitions in four temporary donated spaces around Lower Manhattan since 1996.
",Skyscraper Museum,https://en.wikipedia.org/wiki/Skyscraper_Museum,2
"The  Sandy Ground Historical Museum , located within the  Sandy Ground  community of  Rossville  on the borough of  Staten Island , is dedicated to the oldest continuously inhabited  free black  settlement in the United States. [1] [2]  The museum is home to the largest documentary collection of Staten Island's African-American culture and history and it may also be home to the only intact 18th -century African cemetery in America. [3] 
",Sandy Ground Historical Museum,https://en.wikipedia.org/wiki/Sandy_Ground_Historical_Museum,2
"The  Rubin Museum of Art  is a museum dedicated to the collection, display, and preservation of the art and cultures of the  Himalayas , India and neighboring regions, with a permanent collection focused particularly on  Tibetan art . It is located at 150  West 17th Street  between the  Avenue of the Americas  (Sixth Avenue) and  Seventh Avenue  in the  Chelsea  neighborhood of  Manhattan  in  New York City . [1] 
",Rubin Museum of Art,https://en.wikipedia.org/wiki/Rubin_Museum_of_Art,2
"The  Rose Museum , located on the second floor of  Manhattan 's  Carnegie Hall  at 154 West 57th Street, is a small  museum  dedicated to the history of Carnegie Hall. The museum, which opened in 1991, was funded by the Susan and Elihu Rose Foundation and includes more than 2,500 feet of archives and more than a century of concert programs. The plan when the museum opened was to supplement its permanent collection with a series of rotating exhibits. [1]  The museum also focuses on the Hall's uncertain future following the growth of  Lincoln Center  and the sale of Carnegie Hall in the late 1950s [2]  leading to the campaign preservation spearheaded by  Isaac Stern  and New York City's purchase of the Hall in 1960 for a sum of $5 million as well as its being declared a  National Historic Landmark  in 1962. [3] [4] 
",Rose Museum,https://en.wikipedia.org/wiki/Rose_Museum,2
"The  Queens Museum , formerly the  Queens Museum of Art , is an  art museum  and educational center located in  Flushing Meadows-Corona Park  in the  borough  of  Queens  in  New York City ,  United States . The museum was founded in 1972, and has among its permanent exhibitions, the  Panorama of the City of New York , a room-sized scale model of the five boroughs originally built for the  1964 New York World's Fair , and repeatedly updated since then. It also has a large archive of artifacts from both World's Fairs, a selection of which is on display.
",Queens Museum,https://en.wikipedia.org/wiki/Queens_Museum,2
"The Queens County Farm Museum  is located on 47 acres (190,000 m 2 ) of the  New York City  neighborhoods of  Floral Park  and  Glen Oaks  in  Queens . This historic  farm  occupies the city's largest remaining tract of undisturbed farmland (in operation since 1697), and is still a working  farm  today. The site features restored farm buildings from three different centuries, a greenhouse, planting fields, livestock, and various examples of vintage farm equipment. Queens Farm practices sustainable agriculture and has a four-season growing program.
",Queens County Farm Museum,https://en.wikipedia.org/wiki/Queens_County_Farm_Museum,2
"The  Noguchi Museum , chartered as  The Isamu Noguchi Foundation and Garden Museum , was designed and created by the Japanese-American sculptor  Isamu Noguchi .  Opening on a limited basis to the public in 1985 the purpose of the museum and foundation was and remains to preserve and display Noguchi's   sculptures ,  architectural models ,  stage designs ,  drawings , and  furniture designs .  The two-story, 24,000 square feet (2,200 m 2 ) museum and adjacent sculpture garden, located in  Long Island City  section of  Queens , one block from the  Socrates Sculpture Park , underwent major renovations in 2004 allowing the museum to stay open year-round. [1] 
",Noguchi Museum,https://en.wikipedia.org/wiki/Noguchi_Museum,2
"The  Nicholas Roerich Museum  in  New York City  is dedicated to the works of  Nicholas Roerich , a Russian-born artist whose work focused on nature scenes from the  Himalayas . [1]  The museum is located in a  brownstone  at 319 West 107th Street on  Manhattan 's  Upper West Side . The museum was originally located in the  Master Apartments  at 103rd Street and  Riverside Drive , which were built especially for Roerich in 1929. [2] 
","Nicholas Roerich Museum, New York City",https://en.wikipedia.org/wiki/Nicholas_Roerich_Museum,2
"The  New York Yankees Museum  is a sports  museum  located at  Yankee Stadium  on the main level at Gate 6. It is sponsored and presented by  Bank of America [1]  and is dedicated to  baseball  memorabilia for the  New York Yankees . [2]  It is a key attraction at the stadium, which opened in 2009. [3] 
",New York Yankees Museum,https://en.wikipedia.org/wiki/New_York_Yankees_Museum,2
"The  New York Transit Museum  (also called the  NYC Transit Museum ) is a  museum  that displays historical artifacts of the  New York City Subway ,  bus , and commuter rail systems in the greater New York City metropolitan region. The main museum is located in the decommissioned  Court Street   subway station  in  Downtown Brooklyn  and  Brooklyn Heights  in the  New York City   borough  of  Brooklyn . There is a smaller satellite Museum Annex in  Grand Central Terminal  in  Midtown Manhattan .
",New York Transit Museum,https://en.wikipedia.org/wiki/New_York_Transit_Museum,2
"The  New York City Police Museum (NYCPM)  features the history and contributions of the  New York City Police Department , established in 1845. The museum is located in  Lower Manhattan  in  New York City , near  Wall Street  and the  South Street Seaport . While one of the museum's primary focuses is a memorial to  September 11th , [2]  the museum contains a wide range of information on the history of the NYPD. The museum, which grew from a gallery housed at the  New York City Police Academy , opened at  26 Broadway  at  Bowling Green  in January 2000 and re-opened in a new location at 100 Old Slip, former home of the First Precinct, in January 2002.  In October 2012, Hurricane Sandy caused substantial damage at 100 Old Slip, and the museum reopened on October 24, 2013 at 45 Wall Street. That location closed in 2014 and the museum's future plans are unclear. [3] 
",New York City Police Museum,https://en.wikipedia.org/wiki/New_York_City_Police_Museum,2
"Coordinates :  40°43′33″N   74°0′25″W ﻿ / ﻿ 40.72583°N 74.00694°W ﻿ /  40.72583; -74.00694 
",New York City Fire Museum,https://en.wikipedia.org/wiki/New_York_City_Fire_Museum,2
"The  New Museum of Contemporary Art , founded in 1977 by  Marcia Tucker , is a  museum  in  New York City  at 235  Bowery , on  Manhattan 's  Lower East Side . It is among the few  contemporary art museums  worldwide exclusively devoted to presenting  contemporary art  from around the world. [ citation needed ] 
",New Museum,https://en.wikipedia.org/wiki/New_Museum,2
"The National Jazz Museum in Harlem  is New York City's museum dedicated to preservation and celebration of Harlem's  jazz  history. The idea for the museum was conceived in 1995. The Museum was founded in 1997 by  Leonard Garment , Counsel to two U.S. Presidents, and an accomplished jazz saxophonist,  Abraham D. Sofaer , a former U.S. District Judge who gave the initial gift in honor of his brother-in-law Richard J. Scheuer, Jr., and matching funds from the  Upper Manhattan Empowerment Zone . [1]  For more than 15 years the museum was based in  East Harlem  at 104 East 126th Street. 
",National Jazz Museum in Harlem,https://en.wikipedia.org/wiki/National_Jazz_Museum_in_Harlem,2
"
 Coordinates :  40°47′02″N   73°57′32″W ﻿ / ﻿ 40.784°N 73.959°W ﻿ /  40.784; -73.959 
",National Academy of Design,https://en.wikipedia.org/wiki/National_Academy_Museum_and_School,2
"The  Museum of the Moving Image  is a media museum located in a former building of the historic Astoria Studios (now  Kaufman Astoria Studios ), in the  Astoria  neighborhood in  Queens ,  New York City . The museum originally opened in 1988 as the American Museum of the Moving Image. The museum began a $67 million expansion in March 2008 and reopened in January 2011. [2]  The expansion was designed by architect  Thomas Leeser . [3] 
",Museum of the Moving Image,https://en.wikipedia.org/wiki/Museum_of_the_Moving_Image_(New_York_City),2
"Coordinates :  40°47′33″N   73°57′07″W ﻿ / ﻿ 40.79250°N 73.95194°W ﻿ /  40.79250; -73.95194 

",Museum of the City of New York,https://en.wikipedia.org/wiki/Museum_of_the_City_of_New_York,2
"Coordinates :  40°44′39.4728″N   73°59′13.3476″W ﻿ / ﻿ 40.744298000°N 73.987041000°W ﻿ /  40.744298000; -73.987041000 
",Museum of Sex,https://en.wikipedia.org/wiki/Museum_of_Sex,2
"C  (See)- Squat  is a former  squat house  located at 155  Avenue C  (between  9th  and  10th  Streets) in the  Alphabet City  neighborhood of  Manhattan ,  New York City  that has been home to musicians, artists and activists, among others. After a fire, it was taken into city ownership in 1978 and squatters moved  in in 1989. The building was restored in 2002 and since then it has been legally owned by the occupants. Its ground-floor storefront now houses the Museum of Reclaimed Urban Space.
",C-Squat,https://en.wikipedia.org/wiki/Museum_of_Reclaimed_Urban_Space,2
"The  National September 11 Memorial & Museum  (also known as the  9/11 Memorial & Museum ) is a memorial and museum in  New York City  commemorating the  September 11, 2001 attacks , which killed 2,977 people, and the  1993 World Trade Center bombing , which killed six. [4]  The memorial is located at the  World Trade Center site , the former location of the  Twin Towers  that were destroyed during the September 11 attacks. It is operated by a non-profit institution whose mission is to raise funds for, program, and operate the memorial and museum at the World Trade Center site.
",National September 11 Memorial & Museum,https://en.wikipedia.org/wiki/National_September_11_Memorial_%26_Museum,2
"The  National Museum of Mathematics   or  MoMath [1]  is a  museum  dedicated to  mathematics  in  Manhattan ,  New York City . [2] [3] 
It opened on December 15, 2012.  It is located at 11  East 26th Street  between  Fifth  and  Madison  Avenues, across from  Madison Square Park  in the  NoMad  neighborhood.  It is the only museum dedicated to mathematics in  North America , [4]  and features over thirty  interactive  exhibits. [5] [6]  The mission of the museum is to ""enhance public understanding and perception of mathematics"". [7]  The museum is known for a special  tricycle  with  square wheels , which operates smoothly on a  catenary  surface. [8] 
",National Museum of Mathematics,https://en.wikipedia.org/wiki/Museum_of_Mathematics,2
"The Museum of Jewish Heritage , located in  Battery Park City  in  Manhattan ,  New York City , is a memorial to those who perished in the  Holocaust .  The building, designed by  Roche-Dinkeloo , is topped by a pyramid structure called the Living Memorial to the Holocaust. The museum opened in 1997. More than 1.5 million visitors from all over the world have visited the museum. The mission statement of the museum is ""to educate people of all ages and backgrounds about the broad tapestry of Jewish life in the 20th and 21st centuries — before, during, and after the Holocaust."" [1] 
",Museum of Jewish Heritage,https://en.wikipedia.org/wiki/Museum_of_Jewish_Heritage,2
"The  Museum of Food and Drink  ( MOFAD ) is a  New York City  educational  non-profit  and museum that seeks to change the way people think about food and drink. The museum's work explores ""the ways food and beverage impact our culture, politics, economy, history, and more."" [1] 
",Museum of Food and Drink,https://en.wikipedia.org/wiki/Museum_of_Food_and_Drink,2
"The  Museum of Chinese in America  ( traditional Chinese :  美國華人博物館 ;  simplified Chinese :  美国华人博物馆 ;  pinyin :  Měiguó Huárén Bówùguǎn ;  Jyutping :  Mei5gwok3 Waa4jan4 Bok3mat6gun2 ; abbreviated  MOCA ) is a museum in  New York City  which exhibits  Chinese American history . It is a  nonprofit   501(c)(3)  education and cultural institution that presents the living history, heritage, culture, and diverse experiences of Chinese Americans through exhibitions, educational services and public programs.
",Museum of Chinese in America,https://en.wikipedia.org/wiki/Museum_of_Chinese_in_America,2
"The  Museum of Arts and Design  ( MAD ), based in  Manhattan ,  New York City , collects, displays, and interprets objects that document contemporary and historic innovation in craft, art, and design. In its exhibitions and educational programs, the Museum celebrates the creative process through which materials are crafted into works that enhance contemporary life.
",Museum of Arts and Design,https://en.wikipedia.org/wiki/Museum_of_Arts_and_Design,2
"The  Society of Illustrators  is a  professional society  based in  New York City . It was founded in 1901 to promote the art of  illustration  and, since 1959, has held an annual exhibition.
",Society of Illustrators,https://en.wikipedia.org/wiki/Museum_of_American_Illustration,2
"The  Museum of American Finance  is the  United States 's only independent  public museum  dedicated to preserving, exhibiting and teaching about American finance and financial  history .  Located in the  Financial District  in  Manhattan ,  New York City  it is an  affiliate  of the  Smithsonian Institution . [1]  It is a tax-exempt 501(c) 3 organization chartered by the  Board of Regents of the New York State Department of Education . [ citation needed ]  With education at the core of its mission, it is an active national-level advocate on behalf of  financial literacy .
",Museum of American Finance,https://en.wikipedia.org/wiki/Museum_of_American_Finance,2
"
 Coordinates :  40°44′48″N   73°59′39″W ﻿ / ﻿ 40.74667°N 73.99417°W ﻿ /  40.74667; -73.99417 
",Fashion Institute of Technology,https://en.wikipedia.org/wiki/Fashion_Institute_of_Technology,2
"The  Eldridge Street Synagogue , built in 1887, is a  National Historic Landmark   synagogue  in  Manhattan 's  Chinatown  neighborhood.
",Eldridge Street Synagogue,https://en.wikipedia.org/wiki/Museum_at_Eldridge_Street,2
"The  Rose Art Museum , founded in 1961, is a part of  Brandeis University  in  Waltham, Massachusetts , US.  Named after benefactors Edward and Bertha Rose, it offers temporary exhibitions, and it displays and houses works of art from the Brandeis University art collections. 
",Rose Art Museum,https://en.wikipedia.org/wiki/Rose_Art_Museum,2
"The  Mount Vernon Hotel Museum & Garden , formerly the  Abigail Adams Smith Museum , is a historic  antebellum  residential building at 421 East 61st Street, near the  East River , in  New York City . It is open to the public.
",Mount Vernon Hotel Museum,https://en.wikipedia.org/wiki/Mount_Vernon_Hotel_Museum,2
"The  John M. Mossman Lock Collection  is housed at the  General Society of Mechanics and Tradesmen of the City of New York  building, located at 20 West 44th Street in  midtown Manhattan , which is listed on the  National Register of Historic Places .  The museum houses one of the largest collections of bank and  vault locks  in the world, with more than 370 locks, keys and tools dating from 4000 BC to the modern 20th-century. 
",John M. Mossman Lock Museum,https://en.wikipedia.org/wiki/John_M._Mossman_Lock_Museum,2
"Museum architecture [1]  has been of increasing importance over the centuries, especially more recently. [2] [3] [4] 
",Museum architecture,https://en.wikipedia.org/wiki/Museum_architect,2
Museum education  is a specialized field devoted to developing and strengthening  the education role of non-formal education spaces and institutions such as museums. Its main objective is to engage visitors in learning experiences to enhance their curiosity and interest on their objects and collections. ,Museum education,https://en.wikipedia.org/wiki/Museum_education,2
"The  Morgan Library & Museum  – formerly the  Pierpont Morgan Library  – is a museum and research library located at 225  Madison Avenue  at  East 36th Street  in the  Murray Hill  neighborhood of  Manhattan ,  New York City . It was founded to house the private library of  J. P. Morgan  in 1906, which included manuscripts and printed books, some of them in rare bindings, as well as his collection of prints and drawings. The library was designed by  Charles McKim  of the firm of  McKim, Mead and White  and cost $1.2 million. It was made a public institution in 1924 by J. P. Morgan's son  John Pierpont Morgan, Jr. , in accordance with his father's will.
",Morgan Library & Museum,https://en.wikipedia.org/wiki/The_Morgan_Library_%26_Museum,2
"The  Museum of Modern Art  ( MoMA ) is an  art museum  located in  Midtown Manhattan ,  New York City , on  53rd Street  between  Fifth  and  Sixth Avenues .
",Museum of Modern Art,https://en.wikipedia.org/wiki/Museum_of_Modern_Art,2
"The  Whitney Museum of American Art  – known informally as the "" Whitney "" – is an  art museum  located in  Manhattan . It was founded in 1931 by  Gertrude Vanderbilt Whitney  (1875–1942), a wealthy and prominent American socialite and art patron after whom the museum is named.
",Whitney Museum of American Art,https://en.wikipedia.org/wiki/Whitney_Museum_of_American_Art,2
"The  Yogi Berra Museum and Learning Center  is a museum on the campus of  Montclair State University  in  Little Falls, New Jersey . It serves to honor the career of  Yogi Berra , who played for the  New York Yankees  of  Major League Baseball  and was inducted into the  National Baseball Hall of Fame . The museum, which contains artifacts from Berra's career, opened on December 4, 1998. It is adjacent to  Yogi Berra Stadium .
",Yogi Berra Museum and Learning Center,https://en.wikipedia.org/wiki/Yogi_Berra_Museum_and_Learning_Center,2
"The  National Baseball Hall of Fame and Museum  is an American history  museum  and  hall of fame , located in  Cooperstown, New York , and operated by private interests. It serves as the central point for the study of the  history of baseball in the United States  and beyond, displays baseball-related artifacts and exhibits, and honors those who have excelled in  playing ,  managing , and serving the sport. The Hall's motto is ""Preserving History, Honoring Excellence, Connecting Generations.""
",National Baseball Hall of Fame and Museum,https://en.wikipedia.org/wiki/National_Baseball_Hall_of_Fame_and_Museum,2
"The  Nicholas Roerich Museum  in  New York City  is dedicated to the works of  Nicholas Roerich , a Russian-born artist whose work focused on nature scenes from the  Himalayas . [1]  The museum is located in a  brownstone  at 319 West 107th Street on  Manhattan 's  Upper West Side . The museum was originally located in the  Master Apartments  at 103rd Street and  Riverside Drive , which were built especially for Roerich in 1929. [2] 
","Nicholas Roerich Museum, New York City","https://en.wikipedia.org/wiki/Nicholas_Roerich_Museum,_New_York_City",2
"This is a list of artists selected for the  New Museum  Triennial exhibitions of contemporary art, at the New Museum in  New York City , USA.
",List of New Museum Triennial Artists,https://en.wikipedia.org/wiki/List_of_New_Museum_Triennial_Artists,2
"The  Hammer Museum , which is affiliated with the  University of California, Los Angeles , is an  art museum  and  cultural center  known for its artist-centric and progressive array of exhibitions and public programs. Founded in 1990 by the entrepreneur-industrialist  Armand Hammer  to house his personal art collection, the museum has since expanded its scope to become ""the hippest and most culturally relevant institution in town."" [1]   Particularly important among the museum's critically acclaimed exhibitions are presentations of both historically over-looked and emerging contemporary artists. The Hammer Museum also hosts over 300 programs throughout the year, from lectures, symposia, and readings to concerts and film screenings. As of February 2014, the museum's collections, exhibitions, and programs are completely free to all visitors. [2] [3] [4] 
",Hammer Museum,https://en.wikipedia.org/wiki/Hammer_Museum,2
"The Museum of Contemporary Art (MCA) Chicago  is a  contemporary art   museum  near  Water Tower Place  in downtown  Chicago  in  Cook County ,  Illinois ,  United States .  The museum, which was established in 1967, is one of the world's largest contemporary art venues.  The museum's collection is composed of thousands of objects of Post- World War II   visual art . The museum is run gallery-style, with individually curated exhibitions throughout the year. Each exhibition may be composed of temporary loans, pieces from their permanent collection, or a combination of the two. [1] 
","Museum of Contemporary Art, Chicago","https://en.wikipedia.org/wiki/Museum_of_Contemporary_Art,_Chicago",2
"Coordinates :  43°00′59″N   77°42′36″W ﻿ / ﻿ 43.01639°N 77.71000°W ﻿ /  43.01639; -77.71000 
The  New York Museum of Transportation  (NYMT), founded in 1975, is a non-profit organization located at 6393 East River Road, in the  Rochester  suburb of  Rush . A private rail line built by volunteers connects NYMT with the   Rochester & Genesee Valley Railroad Museum , over a distance of two miles. This demonstration railway allows both museums to offer train rides with their collections of vintage railroad equipment. NYMT operates the only electric  trolley  ride in New York State, not to be confused with the similarly named  Trolley Museum of New York  located in Kingston, New York.
",New York Museum of Transportation,https://en.wikipedia.org/wiki/New_York_Museum_of_Transportation,2
